type,client,tx,amount
dispute,4669,9339,
resolve,4669,9339,
deposit,4669,9340,2.0
dispute,4669,9340,
chargeback,4669,9340,
deposit,4670,9340,2.0
dispute,4670,9340,
resolve,4670,9340,
withdrawal,4670,9341,1.5
dispute,4670,9341,
resolve,4670,9341,
deposit,4670,9342,2.0
dispute,4670,9342,
chargeback,4670,9342,
deposit,4671,9342,2.0
dispute,4671,9342,
resolve,4671,9342,
withdrawal,4671,9343,1.5
dispute,4671,9343,
resolve,4671,9343,
deposit,4671,9344,2.0
dispute,4671,9344,
chargeback,4671,9344,
deposit,4672,9344,2.0
dispute,4672,9344,
resolve,4672,9344,
withdrawal,4672,9345,1.5
dispute,4672,9345,
resolve,4672,9345,
deposit,4672,9346,2.0
dispute,4672,9346,
chargeback,4672,9346,
deposit,4673,9346,2.0
dispute,4673,9346,
resolve,4673,9346,
withdrawal,4673,9347,1.5
dispute,4673,9347,
resolve,4673,9347,
deposit,4673,9348,2.0
dispute,4673,9348,
chargeback,4673,9348,
deposit,4674,9348,2.0
dispute,4674,9348,
resolve,4674,9348,
withdrawal,4674,9349,1.5
dispute,4674,9349,
resolve,4674,9349,
deposit,4674,9350,2.0
dispute,4674,9350,
chargeback,4674,9350,
deposit,4675,9350,2.0
dispute,4675,9350,
resolve,4675,9350,
withdrawal,4675,9351,1.5
dispute,4675,9351,
resolve,4675,9351,
deposit,4675,9352,2.0
dispute,4675,9352,
chargeback,4675,9352,
deposit,4676,9352,2.0
dispute,4676,9352,
resolve,4676,9352,
withdrawal,4676,9353,1.5
dispute,4676,9353,
resolve,4676,9353,
deposit,4676,9354,2.0
dispute,4676,9354,
chargeback,4676,9354,
deposit,4677,9354,2.0
dispute,4677,9354,
resolve,4677,9354,
withdrawal,4677,9355,1.5
dispute,4677,9355,
resolve,4677,9355,
deposit,4677,9356,2.0
dispute,4677,9356,
chargeback,4677,9356,
deposit,4678,9356,2.0
dispute,4678,9356,
resolve,4678,9356,
withdrawal,4678,9357,1.5
dispute,4678,9357,
resolve,4678,9357,
deposit,4678,9358,2.0
dispute,4678,9358,
chargeback,4678,9358,
deposit,4679,9358,2.0
dispute,4679,9358,
resolve,4679,9358,
withdrawal,4679,9359,1.5
dispute,4679,9359,
resolve,4679,9359,
deposit,4679,9360,2.0
dispute,4679,9360,
chargeback,4679,9360,
deposit,4680,9360,2.0
dispute,4680,9360,
resolve,4680,9360,
withdrawal,4680,9361,1.5
dispute,4680,9361,
resolve,4680,9361,
deposit,4680,9362,2.0
dispute,4680,9362,
chargeback,4680,9362,
deposit,4681,9362,2.0
dispute,4681,9362,
resolve,4681,9362,
withdrawal,4681,9363,1.5
dispute,4681,9363,
resolve,4681,9363,
deposit,4681,9364,2.0
dispute,4681,9364,
chargeback,4681,9364,
deposit,4682,9364,2.0
dispute,4682,9364,
resolve,4682,9364,
withdrawal,4682,9365,1.5
dispute,4682,9365,
resolve,4682,9365,
deposit,4682,9366,2.0
dispute,4682,9366,
chargeback,4682,9366,
deposit,4683,9366,2.0
dispute,4683,9366,
resolve,4683,9366,
withdrawal,4683,9367,1.5
dispute,4683,9367,
resolve,4683,9367,
deposit,4683,9368,2.0
dispute,4683,9368,
chargeback,4683,9368,
deposit,4684,9368,2.0
dispute,4684,9368,
resolve,4684,9368,
withdrawal,4684,9369,1.5
dispute,4684,9369,
resolve,4684,9369,
deposit,4684,9370,2.0
dispute,4684,9370,
chargeback,4684,9370,
deposit,4685,9370,2.0
dispute,4685,9370,
resolve,4685,9370,
withdrawal,4685,9371,1.5
dispute,4685,9371,
resolve,4685,9371,
deposit,4685,9372,2.0
dispute,4685,9372,
chargeback,4685,9372,
deposit,4686,9372,2.0
dispute,4686,9372,
resolve,4686,9372,
withdrawal,4686,9373,1.5
dispute,4686,9373,
resolve,4686,9373,
deposit,4686,9374,2.0
dispute,4686,9374,
chargeback,4686,9374,
deposit,4687,9374,2.0
dispute,4687,9374,
resolve,4687,9374,
withdrawal,4687,9375,1.5
dispute,4687,9375,
resolve,4687,9375,
deposit,4687,9376,2.0
dispute,4687,9376,
chargeback,4687,9376,
deposit,4688,9376,2.0
dispute,4688,9376,
resolve,4688,9376,
withdrawal,4688,9377,1.5
dispute,4688,9377,
resolve,4688,9377,
deposit,4688,9378,2.0
dispute,4688,9378,
chargeback,4688,9378,
deposit,4689,9378,2.0
dispute,4689,9378,
resolve,4689,9378,
withdrawal,4689,9379,1.5
dispute,4689,9379,
resolve,4689,9379,
deposit,4689,9380,2.0
dispute,4689,9380,
chargeback,4689,9380,
deposit,4690,9380,2.0
dispute,4690,9380,
resolve,4690,9380,
withdrawal,4690,9381,1.5
dispute,4690,9381,
resolve,4690,9381,
deposit,4690,9382,2.0
dispute,4690,9382,
chargeback,4690,9382,
deposit,4691,9382,2.0
dispute,4691,9382,
resolve,4691,9382,
withdrawal,4691,9383,1.5
dispute,4691,9383,
resolve,4691,9383,
deposit,4691,9384,2.0
dispute,4691,9384,
chargeback,4691,9384,
deposit,4692,9384,2.0
dispute,4692,9384,
resolve,4692,9384,
withdrawal,4692,9385,1.5
dispute,4692,9385,
resolve,4692,9385,
deposit,4692,9386,2.0
dispute,4692,9386,
chargeback,4692,9386,
deposit,4693,9386,2.0
dispute,4693,9386,
resolve,4693,9386,
withdrawal,4693,9387,1.5
dispute,4693,9387,
resolve,4693,9387,
deposit,4693,9388,2.0
dispute,4693,9388,
chargeback,4693,9388,
deposit,4694,9388,2.0
dispute,4694,9388,
resolve,4694,9388,
withdrawal,4694,9389,1.5
dispute,4694,9389,
resolve,4694,9389,
deposit,4694,9390,2.0
dispute,4694,9390,
chargeback,4694,9390,
deposit,4695,9390,2.0
dispute,4695,9390,
resolve,4695,9390,
withdrawal,4695,9391,1.5
dispute,4695,9391,
resolve,4695,9391,
deposit,4695,9392,2.0
dispute,4695,9392,
chargeback,4695,9392,
deposit,4696,9392,2.0
dispute,4696,9392,
resolve,4696,9392,
withdrawal,4696,9393,1.5
dispute,4696,9393,
resolve,4696,9393,
deposit,4696,9394,2.0
dispute,4696,9394,
chargeback,4696,9394,
deposit,4697,9394,2.0
dispute,4697,9394,
resolve,4697,9394,
withdrawal,4697,9395,1.5
dispute,4697,9395,
resolve,4697,9395,
deposit,4697,9396,2.0
dispute,4697,9396,
chargeback,4697,9396,
deposit,4698,9396,2.0
dispute,4698,9396,
resolve,4698,9396,
withdrawal,4698,9397,1.5
dispute,4698,9397,
resolve,4698,9397,
deposit,4698,9398,2.0
dispute,4698,9398,
chargeback,4698,9398,
deposit,4699,9398,2.0
dispute,4699,9398,
resolve,4699,9398,
withdrawal,4699,9399,1.5
dispute,4699,9399,
resolve,4699,9399,
deposit,4699,9400,2.0
dispute,4699,9400,
chargeback,4699,9400,
deposit,4700,9400,2.0
dispute,4700,9400,
resolve,4700,9400,
withdrawal,4700,9401,1.5
dispute,4700,9401,
resolve,4700,9401,
deposit,4700,9402,2.0
dispute,4700,9402,
chargeback,4700,9402,
deposit,4701,9402,2.0
dispute,4701,9402,
resolve,4701,9402,
withdrawal,4701,9403,1.5
dispute,4701,9403,
resolve,4701,9403,
deposit,4701,9404,2.0
dispute,4701,9404,
chargeback,4701,9404,
deposit,4702,9404,2.0
dispute,4702,9404,
resolve,4702,9404,
withdrawal,4702,9405,1.5
dispute,4702,9405,
resolve,4702,9405,
deposit,4702,9406,2.0
dispute,4702,9406,
chargeback,4702,9406,
deposit,4703,9406,2.0
dispute,4703,9406,
resolve,4703,9406,
withdrawal,4703,9407,1.5
dispute,4703,9407,
resolve,4703,9407,
deposit,4703,9408,2.0
dispute,4703,9408,
chargeback,4703,9408,
deposit,4704,9408,2.0
dispute,4704,9408,
resolve,4704,9408,
withdrawal,4704,9409,1.5
dispute,4704,9409,
resolve,4704,9409,
deposit,4704,9410,2.0
dispute,4704,9410,
chargeback,4704,9410,
deposit,4705,9410,2.0
dispute,4705,9410,
resolve,4705,9410,
withdrawal,4705,9411,1.5
dispute,4705,9411,
resolve,4705,9411,
deposit,4705,9412,2.0
dispute,4705,9412,
chargeback,4705,9412,
deposit,4706,9412,2.0
dispute,4706,9412,
resolve,4706,9412,
withdrawal,4706,9413,1.5
dispute,4706,9413,
resolve,4706,9413,
deposit,4706,9414,2.0
dispute,4706,9414,
chargeback,4706,9414,
deposit,4707,9414,2.0
dispute,4707,9414,
resolve,4707,9414,
withdrawal,4707,9415,1.5
dispute,4707,9415,
resolve,4707,9415,
deposit,4707,9416,2.0
dispute,4707,9416,
chargeback,4707,9416,
deposit,4708,9416,2.0
dispute,4708,9416,
resolve,4708,9416,
withdrawal,4708,9417,1.5
dispute,4708,9417,
resolve,4708,9417,
deposit,4708,9418,2.0
dispute,4708,9418,
chargeback,4708,9418,
deposit,4709,9418,2.0
dispute,4709,9418,
resolve,4709,9418,
withdrawal,4709,9419,1.5
dispute,4709,9419,
resolve,4709,9419,
deposit,4709,9420,2.0
dispute,4709,9420,
chargeback,4709,9420,
deposit,4710,9420,2.0
dispute,4710,9420,
resolve,4710,9420,
withdrawal,4710,9421,1.5
dispute,4710,9421,
resolve,4710,9421,
deposit,4710,9422,2.0
dispute,4710,9422,
chargeback,4710,9422,
deposit,4711,9422,2.0
dispute,4711,9422,
resolve,4711,9422,
withdrawal,4711,9423,1.5
dispute,4711,9423,
resolve,4711,9423,
deposit,4711,9424,2.0
dispute,4711,9424,
chargeback,4711,9424,
deposit,4712,9424,2.0
dispute,4712,9424,
resolve,4712,9424,
withdrawal,4712,9425,1.5
dispute,4712,9425,
resolve,4712,9425,
deposit,4712,9426,2.0
dispute,4712,9426,
chargeback,4712,9426,
deposit,4713,9426,2.0
dispute,4713,9426,
resolve,4713,9426,
withdrawal,4713,9427,1.5
dispute,4713,9427,
resolve,4713,9427,
deposit,4713,9428,2.0
dispute,4713,9428,
chargeback,4713,9428,
deposit,4714,9428,2.0
dispute,4714,9428,
resolve,4714,9428,
withdrawal,4714,9429,1.5
dispute,4714,9429,
resolve,4714,9429,
deposit,4714,9430,2.0
dispute,4714,9430,
chargeback,4714,9430,
deposit,4715,9430,2.0
dispute,4715,9430,
resolve,4715,9430,
withdrawal,4715,9431,1.5
dispute,4715,9431,
resolve,4715,9431,
deposit,4715,9432,2.0
dispute,4715,9432,
chargeback,4715,9432,
deposit,4716,9432,2.0
dispute,4716,9432,
resolve,4716,9432,
withdrawal,4716,9433,1.5
dispute,4716,9433,
resolve,4716,9433,
deposit,4716,9434,2.0
dispute,4716,9434,
chargeback,4716,9434,
deposit,4717,9434,2.0
dispute,4717,9434,
resolve,4717,9434,
withdrawal,4717,9435,1.5
dispute,4717,9435,
resolve,4717,9435,
deposit,4717,9436,2.0
dispute,4717,9436,
chargeback,4717,9436,
deposit,4718,9436,2.0
dispute,4718,9436,
resolve,4718,9436,
withdrawal,4718,9437,1.5
dispute,4718,9437,
resolve,4718,9437,
deposit,4718,9438,2.0
dispute,4718,9438,
chargeback,4718,9438,
deposit,4719,9438,2.0
dispute,4719,9438,
resolve,4719,9438,
withdrawal,4719,9439,1.5
dispute,4719,9439,
resolve,4719,9439,
deposit,4719,9440,2.0
dispute,4719,9440,
chargeback,4719,9440,
deposit,4720,9440,2.0
dispute,4720,9440,
resolve,4720,9440,
withdrawal,4720,9441,1.5
dispute,4720,9441,
resolve,4720,9441,
deposit,4720,9442,2.0
dispute,4720,9442,
chargeback,4720,9442,
deposit,4721,9442,2.0
dispute,4721,9442,
resolve,4721,9442,
withdrawal,4721,9443,1.5
dispute,4721,9443,
resolve,4721,9443,
deposit,4721,9444,2.0
dispute,4721,9444,
chargeback,4721,9444,
deposit,4722,9444,2.0
dispute,4722,9444,
resolve,4722,9444,
withdrawal,4722,9445,1.5
dispute,4722,9445,
resolve,4722,9445,
deposit,4722,9446,2.0
dispute,4722,9446,
chargeback,4722,9446,
deposit,4723,9446,2.0
dispute,4723,9446,
resolve,4723,9446,
withdrawal,4723,9447,1.5
dispute,4723,9447,
resolve,4723,9447,
deposit,4723,9448,2.0
dispute,4723,9448,
chargeback,4723,9448,
deposit,4724,9448,2.0
dispute,4724,9448,
resolve,4724,9448,
withdrawal,4724,9449,1.5
dispute,4724,9449,
resolve,4724,9449,
deposit,4724,9450,2.0
dispute,4724,9450,
chargeback,4724,9450,
deposit,4725,9450,2.0
dispute,4725,9450,
resolve,4725,9450,
withdrawal,4725,9451,1.5
dispute,4725,9451,
resolve,4725,9451,
deposit,4725,9452,2.0
dispute,4725,9452,
chargeback,4725,9452,
deposit,4726,9452,2.0
dispute,4726,9452,
resolve,4726,9452,
withdrawal,4726,9453,1.5
dispute,4726,9453,
resolve,4726,9453,
deposit,4726,9454,2.0
dispute,4726,9454,
chargeback,4726,9454,
deposit,4727,9454,2.0
dispute,4727,9454,
resolve,4727,9454,
withdrawal,4727,9455,1.5
dispute,4727,9455,
resolve,4727,9455,
deposit,4727,9456,2.0
dispute,4727,9456,
chargeback,4727,9456,
deposit,4728,9456,2.0
dispute,4728,9456,
resolve,4728,9456,
withdrawal,4728,9457,1.5
dispute,4728,9457,
resolve,4728,9457,
deposit,4728,9458,2.0
dispute,4728,9458,
chargeback,4728,9458,
deposit,4729,9458,2.0
dispute,4729,9458,
resolve,4729,9458,
withdrawal,4729,9459,1.5
dispute,4729,9459,
resolve,4729,9459,
deposit,4729,9460,2.0
dispute,4729,9460,
chargeback,4729,9460,
deposit,4730,9460,2.0
dispute,4730,9460,
resolve,4730,9460,
withdrawal,4730,9461,1.5
dispute,4730,9461,
resolve,4730,9461,
deposit,4730,9462,2.0
dispute,4730,9462,
chargeback,4730,9462,
deposit,4731,9462,2.0
dispute,4731,9462,
resolve,4731,9462,
withdrawal,4731,9463,1.5
dispute,4731,9463,
resolve,4731,9463,
deposit,4731,9464,2.0
dispute,4731,9464,
chargeback,4731,9464,
deposit,4732,9464,2.0
dispute,4732,9464,
resolve,4732,9464,
withdrawal,4732,9465,1.5
dispute,4732,9465,
resolve,4732,9465,
deposit,4732,9466,2.0
dispute,4732,9466,
chargeback,4732,9466,
deposit,4733,9466,2.0
dispute,4733,9466,
resolve,4733,9466,
withdrawal,4733,9467,1.5
dispute,4733,9467,
resolve,4733,9467,
deposit,4733,9468,2.0
dispute,4733,9468,
chargeback,4733,9468,
deposit,4734,9468,2.0
dispute,4734,9468,
resolve,4734,9468,
withdrawal,4734,9469,1.5
dispute,4734,9469,
resolve,4734,9469,
deposit,4734,9470,2.0
dispute,4734,9470,
chargeback,4734,9470,
deposit,4735,9470,2.0
dispute,4735,9470,
resolve,4735,9470,
withdrawal,4735,9471,1.5
dispute,4735,9471,
resolve,4735,9471,
deposit,4735,9472,2.0
dispute,4735,9472,
chargeback,4735,9472,
deposit,4736,9472,2.0
dispute,4736,9472,
resolve,4736,9472,
withdrawal,4736,9473,1.5
dispute,4736,9473,
resolve,4736,9473,
deposit,4736,9474,2.0
dispute,4736,9474,
chargeback,4736,9474,
deposit,4737,9474,2.0
dispute,4737,9474,
resolve,4737,9474,
withdrawal,4737,9475,1.5
dispute,4737,9475,
resolve,4737,9475,
deposit,4737,9476,2.0
dispute,4737,9476,
chargeback,4737,9476,
deposit,4738,9476,2.0
dispute,4738,9476,
resolve,4738,9476,
withdrawal,4738,9477,1.5
dispute,4738,9477,
resolve,4738,9477,
deposit,4738,9478,2.0
dispute,4738,9478,
chargeback,4738,9478,
deposit,4739,9478,2.0
dispute,4739,9478,
resolve,4739,9478,
withdrawal,4739,9479,1.5
dispute,4739,9479,
resolve,4739,9479,
deposit,4739,9480,2.0
dispute,4739,9480,
chargeback,4739,9480,
deposit,4740,9480,2.0
dispute,4740,9480,
resolve,4740,9480,
withdrawal,4740,9481,1.5
dispute,4740,9481,
resolve,4740,9481,
deposit,4740,9482,2.0
dispute,4740,9482,
chargeback,4740,9482,
deposit,4741,9482,2.0
dispute,4741,9482,
resolve,4741,9482,
withdrawal,4741,9483,1.5
dispute,4741,9483,
resolve,4741,9483,
deposit,4741,9484,2.0
dispute,4741,9484,
chargeback,4741,9484,
deposit,4742,9484,2.0
dispute,4742,9484,
resolve,4742,9484,
withdrawal,4742,9485,1.5
dispute,4742,9485,
resolve,4742,9485,
deposit,4742,9486,2.0
dispute,4742,9486,
chargeback,4742,9486,
deposit,4743,9486,2.0
dispute,4743,9486,
resolve,4743,9486,
withdrawal,4743,9487,1.5
dispute,4743,9487,
resolve,4743,9487,
deposit,4743,9488,2.0
dispute,4743,9488,
chargeback,4743,9488,
deposit,4744,9488,2.0
dispute,4744,9488,
resolve,4744,9488,
withdrawal,4744,9489,1.5
dispute,4744,9489,
resolve,4744,9489,
deposit,4744,9490,2.0
dispute,4744,9490,
chargeback,4744,9490,
deposit,4745,9490,2.0
dispute,4745,9490,
resolve,4745,9490,
withdrawal,4745,9491,1.5
dispute,4745,9491,
resolve,4745,9491,
deposit,4745,9492,2.0
dispute,4745,9492,
chargeback,4745,9492,
deposit,4746,9492,2.0
dispute,4746,9492,
resolve,4746,9492,
withdrawal,4746,9493,1.5
dispute,4746,9493,
resolve,4746,9493,
deposit,4746,9494,2.0
dispute,4746,9494,
chargeback,4746,9494,
deposit,4747,9494,2.0
dispute,4747,9494,
resolve,4747,9494,
withdrawal,4747,9495,1.5
dispute,4747,9495,
resolve,4747,9495,
deposit,4747,9496,2.0
dispute,4747,9496,
chargeback,4747,9496,
deposit,4748,9496,2.0
dispute,4748,9496,
resolve,4748,9496,
withdrawal,4748,9497,1.5
dispute,4748,9497,
resolve,4748,9497,
deposit,4748,9498,2.0
dispute,4748,9498,
chargeback,4748,9498,
deposit,4749,9498,2.0
dispute,4749,9498,
resolve,4749,9498,
withdrawal,4749,9499,1.5
dispute,4749,9499,
resolve,4749,9499,
deposit,4749,9500,2.0
dispute,4749,9500,
chargeback,4749,9500,
deposit,4750,9500,2.0
dispute,4750,9500,
resolve,4750,9500,
withdrawal,4750,9501,1.5
dispute,4750,9501,
resolve,4750,9501,
deposit,4750,9502,2.0
dispute,4750,9502,
chargeback,4750,9502,
deposit,4751,9502,2.0
dispute,4751,9502,
resolve,4751,9502,
withdrawal,4751,9503,1.5
dispute,4751,9503,
resolve,4751,9503,
deposit,4751,9504,2.0
dispute,4751,9504,
chargeback,4751,9504,
deposit,4752,9504,2.0
dispute,4752,9504,
resolve,4752,9504,
withdrawal,4752,9505,1.5
dispute,4752,9505,
resolve,4752,9505,
deposit,4752,9506,2.0
dispute,4752,9506,
chargeback,4752,9506,
deposit,4753,9506,2.0
dispute,4753,9506,
resolve,4753,9506,
withdrawal,4753,9507,1.5
dispute,4753,9507,
resolve,4753,9507,
deposit,4753,9508,2.0
dispute,4753,9508,
chargeback,4753,9508,
deposit,4754,9508,2.0
dispute,4754,9508,
resolve,4754,9508,
withdrawal,4754,9509,1.5
dispute,4754,9509,
resolve,4754,9509,
deposit,4754,9510,2.0
dispute,4754,9510,
chargeback,4754,9510,
deposit,4755,9510,2.0
dispute,4755,9510,
resolve,4755,9510,
withdrawal,4755,9511,1.5
dispute,4755,9511,
resolve,4755,9511,
deposit,4755,9512,2.0
dispute,4755,9512,
chargeback,4755,9512,
deposit,4756,9512,2.0
dispute,4756,9512,
resolve,4756,9512,
withdrawal,4756,9513,1.5
dispute,4756,9513,
resolve,4756,9513,
deposit,4756,9514,2.0
dispute,4756,9514,
chargeback,4756,9514,
deposit,4757,9514,2.0
dispute,4757,9514,
resolve,4757,9514,
withdrawal,4757,9515,1.5
dispute,4757,9515,
resolve,4757,9515,
deposit,4757,9516,2.0
dispute,4757,9516,
chargeback,4757,9516,
deposit,4758,9516,2.0
dispute,4758,9516,
resolve,4758,9516,
withdrawal,4758,9517,1.5
dispute,4758,9517,
resolve,4758,9517,
deposit,4758,9518,2.0
dispute,4758,9518,
chargeback,4758,9518,
deposit,4759,9518,2.0
dispute,4759,9518,
resolve,4759,9518,
withdrawal,4759,9519,1.5
dispute,4759,9519,
resolve,4759,9519,
deposit,4759,9520,2.0
dispute,4759,9520,
chargeback,4759,9520,
deposit,4760,9520,2.0
dispute,4760,9520,
resolve,4760,9520,
withdrawal,4760,9521,1.5
dispute,4760,9521,
resolve,4760,9521,
deposit,4760,9522,2.0
dispute,4760,9522,
chargeback,4760,9522,
deposit,4761,9522,2.0
dispute,4761,9522,
resolve,4761,9522,
withdrawal,4761,9523,1.5
dispute,4761,9523,
resolve,4761,9523,
deposit,4761,9524,2.0
dispute,4761,9524,
chargeback,4761,9524,
deposit,4762,9524,2.0
dispute,4762,9524,
resolve,4762,9524,
withdrawal,4762,9525,1.5
dispute,4762,9525,
resolve,4762,9525,
deposit,4762,9526,2.0
dispute,4762,9526,
chargeback,4762,9526,
deposit,4763,9526,2.0
dispute,4763,9526,
resolve,4763,9526,
withdrawal,4763,9527,1.5
dispute,4763,9527,
resolve,4763,9527,
deposit,4763,9528,2.0
dispute,4763,9528,
chargeback,4763,9528,
deposit,4764,9528,2.0
dispute,4764,9528,
resolve,4764,9528,
withdrawal,4764,9529,1.5
dispute,4764,9529,
resolve,4764,9529,
deposit,4764,9530,2.0
dispute,4764,9530,
chargeback,4764,9530,
deposit,4765,9530,2.0
dispute,4765,9530,
resolve,4765,9530,
withdrawal,4765,9531,1.5
dispute,4765,9531,
resolve,4765,9531,
deposit,4765,9532,2.0
dispute,4765,9532,
chargeback,4765,9532,
deposit,4766,9532,2.0
dispute,4766,9532,
resolve,4766,9532,
withdrawal,4766,9533,1.5
dispute,4766,9533,
resolve,4766,9533,
deposit,4766,9534,2.0
dispute,4766,9534,
chargeback,4766,9534,
deposit,4767,9534,2.0
dispute,4767,9534,
resolve,4767,9534,
withdrawal,4767,9535,1.5
dispute,4767,9535,
resolve,4767,9535,
deposit,4767,9536,2.0
dispute,4767,9536,
chargeback,4767,9536,
deposit,4768,9536,2.0
dispute,4768,9536,
resolve,4768,9536,
withdrawal,4768,9537,1.5
dispute,4768,9537,
resolve,4768,9537,
deposit,4768,9538,2.0
dispute,4768,9538,
chargeback,4768,9538,
deposit,4769,9538,2.0
dispute,4769,9538,
resolve,4769,9538,
withdrawal,4769,9539,1.5
dispute,4769,9539,
resolve,4769,9539,
deposit,4769,9540,2.0
dispute,4769,9540,
chargeback,4769,9540,
deposit,4770,9540,2.0
dispute,4770,9540,
resolve,4770,9540,
withdrawal,4770,9541,1.5
dispute,4770,9541,
resolve,4770,9541,
deposit,4770,9542,2.0
dispute,4770,9542,
chargeback,4770,9542,
deposit,4771,9542,2.0
dispute,4771,9542,
resolve,4771,9542,
withdrawal,4771,9543,1.5
dispute,4771,9543,
resolve,4771,9543,
deposit,4771,9544,2.0
dispute,4771,9544,
chargeback,4771,9544,
deposit,4772,9544,2.0
dispute,4772,9544,
resolve,4772,9544,
withdrawal,4772,9545,1.5
dispute,4772,9545,
resolve,4772,9545,
deposit,4772,9546,2.0
dispute,4772,9546,
chargeback,4772,9546,
deposit,4773,9546,2.0
dispute,4773,9546,
resolve,4773,9546,
withdrawal,4773,9547,1.5
dispute,4773,9547,
resolve,4773,9547,
deposit,4773,9548,2.0
dispute,4773,9548,
chargeback,4773,9548,
deposit,4774,9548,2.0
dispute,4774,9548,
resolve,4774,9548,
withdrawal,4774,9549,1.5
dispute,4774,9549,
resolve,4774,9549,
deposit,4774,9550,2.0
dispute,4774,9550,
chargeback,4774,9550,
deposit,4775,9550,2.0
dispute,4775,9550,
resolve,4775,9550,
withdrawal,4775,9551,1.5
dispute,4775,9551,
resolve,4775,9551,
deposit,4775,9552,2.0
dispute,4775,9552,
chargeback,4775,9552,
deposit,4776,9552,2.0
dispute,4776,9552,
resolve,4776,9552,
withdrawal,4776,9553,1.5
dispute,4776,9553,
resolve,4776,9553,
deposit,4776,9554,2.0
dispute,4776,9554,
chargeback,4776,9554,
deposit,4777,9554,2.0
dispute,4777,9554,
resolve,4777,9554,
withdrawal,4777,9555,1.5
dispute,4777,9555,
resolve,4777,9555,
deposit,4777,9556,2.0
dispute,4777,9556,
chargeback,4777,9556,
deposit,4778,9556,2.0
dispute,4778,9556,
resolve,4778,9556,
withdrawal,4778,9557,1.5
dispute,4778,9557,
resolve,4778,9557,
deposit,4778,9558,2.0
dispute,4778,9558,
chargeback,4778,9558,
deposit,4779,9558,2.0
dispute,4779,9558,
resolve,4779,9558,
withdrawal,4779,9559,1.5
dispute,4779,9559,
resolve,4779,9559,
deposit,4779,9560,2.0
dispute,4779,9560,
chargeback,4779,9560,
deposit,4780,9560,2.0
dispute,4780,9560,
resolve,4780,9560,
withdrawal,4780,9561,1.5
dispute,4780,9561,
resolve,4780,9561,
deposit,4780,9562,2.0
dispute,4780,9562,
chargeback,4780,9562,
deposit,4781,9562,2.0
dispute,4781,9562,
resolve,4781,9562,
withdrawal,4781,9563,1.5
dispute,4781,9563,
resolve,4781,9563,
deposit,4781,9564,2.0
dispute,4781,9564,
chargeback,4781,9564,
deposit,4782,9564,2.0
dispute,4782,9564,
resolve,4782,9564,
withdrawal,4782,9565,1.5
dispute,4782,9565,
resolve,4782,9565,
deposit,4782,9566,2.0
dispute,4782,9566,
chargeback,4782,9566,
deposit,4783,9566,2.0
dispute,4783,9566,
resolve,4783,9566,
withdrawal,4783,9567,1.5
dispute,4783,9567,
resolve,4783,9567,
deposit,4783,9568,2.0
dispute,4783,9568,
chargeback,4783,9568,
deposit,4784,9568,2.0
dispute,4784,9568,
resolve,4784,9568,
withdrawal,4784,9569,1.5
dispute,4784,9569,
resolve,4784,9569,
deposit,4784,9570,2.0
dispute,4784,9570,
chargeback,4784,9570,
deposit,4785,9570,2.0
dispute,4785,9570,
resolve,4785,9570,
withdrawal,4785,9571,1.5
